Dataset,size_bucket,Method,hop_distance,support,recovered,recall,kind
WordNetFood_SUB,0-150,Our_Method_full_json_k1000_clawback0,1,104,90,0.8653846153846154,direct
WordNetFood_SUB,0-150,Our_Method_full_json_k1000_clawback0,2,96,89,0.9270833333333334,indirect
WordNetFood_SUB,0-150,Our_Method_full_json_k1000_clawback0,3,71,67,0.9436619718309859,indirect
WordNetFood_SUB,0-150,Our_Method_full_json_k1000_clawback0,4,43,39,0.9069767441860465,indirect
WordNetFood_SUB,0-150,Our_Method_full_json_k1000_clawback0,5,20,19,0.95,indirect
WordNetFood_SUB,0-150,Our_Method_full_json_k1000_clawback0,6,5,5,1.0,indirect
WordNetFood_SUB,0-150,Our_Method_full_k1000_clawback0,1,104,90,0.8653846153846154,direct
WordNetFood_SUB,0-150,Our_Method_full_k1000_clawback0,2,96,90,0.9375,indirect
WordNetFood_SUB,0-150,Our_Method_full_k1000_clawback0,3,71,66,0.9295774647887324,indirect
WordNetFood_SUB,0-150,Our_Method_full_k1000_clawback0,4,43,40,0.9302325581395349,indirect
WordNetFood_SUB,0-150,Our_Method_full_k1000_clawback0,5,20,20,1.0,indirect
WordNetFood_SUB,0-150,Our_Method_full_k1000_clawback0,6,5,5,1.0,indirect
WordNetFood_SUB,0-150,Our_Method_isa_k1000_clawback0,1,104,93,0.8942307692307693,direct
WordNetFood_SUB,0-150,Our_Method_isa_k1000_clawback0,2,96,90,0.9375,indirect
WordNetFood_SUB,0-150,Our_Method_isa_k1000_clawback0,3,71,66,0.9295774647887324,indirect
WordNetFood_SUB,0-150,Our_Method_isa_k1000_clawback0,4,43,38,0.8837209302325582,indirect
WordNetFood_SUB,0-150,Our_Method_isa_k1000_clawback0,5,20,19,0.95,indirect
WordNetFood_SUB,0-150,Our_Method_isa_k1000_clawback0,6,5,5,1.0,indirect
WordNetFood_SUB,0-150,Our_Method_k1000_clawback0,1,104,99,0.9519230769230769,direct
WordNetFood_SUB,0-150,Our_Method_k1000_clawback0,2,96,93,0.96875,indirect
WordNetFood_SUB,0-150,Our_Method_k1000_clawback0,3,71,69,0.971830985915493,indirect
WordNetFood_SUB,0-150,Our_Method_k1000_clawback0,4,43,41,0.9534883720930233,indirect
WordNetFood_SUB,0-150,Our_Method_k1000_clawback0,5,20,20,1.0,indirect
WordNetFood_SUB,0-150,Our_Method_k1000_clawback0,6,5,5,1.0,indirect
WordNetFood_SUB,0-150,Our_Method_k1000_clawback0_gemini31b,1,104,98,0.9423076923076923,direct
WordNetFood_SUB,0-150,Our_Method_k1000_clawback0_gemini31b,2,96,94,0.9791666666666666,indirect
WordNetFood_SUB,0-150,Our_Method_k1000_clawback0_gemini31b,3,71,70,0.9859154929577465,indirect
WordNetFood_SUB,0-150,Our_Method_k1000_clawback0_gemini31b,4,43,42,0.9767441860465116,indirect
WordNetFood_SUB,0-150,Our_Method_k1000_clawback0_gemini31b,5,20,20,1.0,indirect
WordNetFood_SUB,0-150,Our_Method_k1000_clawback0_gemini31b,6,5,5,1.0,indirect
WordNetFood_SUB,0-150,Our_Method_k1000_clawback0_gemma4b,1,104,88,0.8461538461538461,direct
WordNetFood_SUB,0-150,Our_Method_k1000_clawback0_gemma4b,2,96,87,0.90625,indirect
WordNetFood_SUB,0-150,Our_Method_k1000_clawback0_gemma4b,3,71,67,0.9436619718309859,indirect
WordNetFood_SUB,0-150,Our_Method_k1000_clawback0_gemma4b,4,43,39,0.9069767441860465,indirect
WordNetFood_SUB,0-150,Our_Method_k1000_clawback0_gemma4b,5,20,19,0.95,indirect
WordNetFood_SUB,0-150,Our_Method_k1000_clawback0_gemma4b,6,5,5,1.0,indirect
WordNetFood_SUB,0-150,Our_Method_k1000_clawback10,1,104,89,0.8557692307692307,direct
WordNetFood_SUB,0-150,Our_Method_k1000_clawback10,2,96,88,0.9166666666666666,indirect
WordNetFood_SUB,0-150,Our_Method_k1000_clawback10,3,71,66,0.9295774647887324,indirect
WordNetFood_SUB,0-150,Our_Method_k1000_clawback10,4,43,38,0.8837209302325582,indirect
WordNetFood_SUB,0-150,Our_Method_k1000_clawback10,5,20,19,0.95,indirect
WordNetFood_SUB,0-150,Our_Method_k1000_clawback10,6,5,5,1.0,indirect
WordNetFood_SUB,0-150,Our_Method_k1000_clawback100,1,104,77,0.7403846153846154,direct
WordNetFood_SUB,0-150,Our_Method_k1000_clawback100,2,96,82,0.8541666666666666,indirect
WordNetFood_SUB,0-150,Our_Method_k1000_clawback100,3,71,64,0.9014084507042254,indirect
WordNetFood_SUB,0-150,Our_Method_k1000_clawback100,4,43,38,0.8837209302325582,indirect
WordNetFood_SUB,0-150,Our_Method_k1000_clawback100,5,20,19,0.95,indirect
WordNetFood_SUB,0-150,Our_Method_k1000_clawback100,6,5,5,1.0,indirect
WordNetFood_SUB,0-150,Our_Method_k1000_clawback15,1,104,93,0.8942307692307693,direct
WordNetFood_SUB,0-150,Our_Method_k1000_clawback15,2,96,89,0.9270833333333334,indirect
WordNetFood_SUB,0-150,Our_Method_k1000_clawback15,3,71,66,0.9295774647887324,indirect
WordNetFood_SUB,0-150,Our_Method_k1000_clawback15,4,43,38,0.8837209302325582,indirect
WordNetFood_SUB,0-150,Our_Method_k1000_clawback15,5,20,19,0.95,indirect
WordNetFood_SUB,0-150,Our_Method_k1000_clawback15,6,5,5,1.0,indirect
WordNetFood_SUB,0-150,Our_Method_k1000_clawback2,1,104,93,0.8942307692307693,direct
WordNetFood_SUB,0-150,Our_Method_k1000_clawback2,2,96,89,0.9270833333333334,indirect
WordNetFood_SUB,0-150,Our_Method_k1000_clawback2,3,71,66,0.9295774647887324,indirect
WordNetFood_SUB,0-150,Our_Method_k1000_clawback2,4,43,38,0.8837209302325582,indirect
WordNetFood_SUB,0-150,Our_Method_k1000_clawback2,5,20,19,0.95,indirect
WordNetFood_SUB,0-150,Our_Method_k1000_clawback2,6,5,5,1.0,indirect
WordNetFood_SUB,0-150,Our_Method_k1000_clawback20,1,104,87,0.8365384615384616,direct
WordNetFood_SUB,0-150,Our_Method_k1000_clawback20,2,96,87,0.90625,indirect
WordNetFood_SUB,0-150,Our_Method_k1000_clawback20,3,71,65,0.9154929577464789,indirect
WordNetFood_SUB,0-150,Our_Method_k1000_clawback20,4,43,38,0.8837209302325582,indirect
WordNetFood_SUB,0-150,Our_Method_k1000_clawback20,5,20,19,0.95,indirect
WordNetFood_SUB,0-150,Our_Method_k1000_clawback20,6,5,5,1.0,indirect
WordNetFood_SUB,0-150,Our_Method_k1000_clawback25,1,104,81,0.7788461538461539,direct
WordNetFood_SUB,0-150,Our_Method_k1000_clawback25,2,96,82,0.8541666666666666,indirect
WordNetFood_SUB,0-150,Our_Method_k1000_clawback25,3,71,65,0.9154929577464789,indirect
WordNetFood_SUB,0-150,Our_Method_k1000_clawback25,4,43,38,0.8837209302325582,indirect
WordNetFood_SUB,0-150,Our_Method_k1000_clawback25,5,20,19,0.95,indirect
WordNetFood_SUB,0-150,Our_Method_k1000_clawback25,6,5,5,1.0,indirect
WordNetFood_SUB,0-150,Our_Method_k1000_clawback30,1,104,93,0.8942307692307693,direct
WordNetFood_SUB,0-150,Our_Method_k1000_clawback30,2,96,89,0.9270833333333334,indirect
WordNetFood_SUB,0-150,Our_Method_k1000_clawback30,3,71,66,0.9295774647887324,indirect
WordNetFood_SUB,0-150,Our_Method_k1000_clawback30,4,43,38,0.8837209302325582,indirect
WordNetFood_SUB,0-150,Our_Method_k1000_clawback30,5,20,19,0.95,indirect
WordNetFood_SUB,0-150,Our_Method_k1000_clawback30,6,5,5,1.0,indirect
WordNetFood_SUB,0-150,Our_Method_k1000_clawback4,1,104,93,0.8942307692307693,direct
WordNetFood_SUB,0-150,Our_Method_k1000_clawback4,2,96,89,0.9270833333333334,indirect
WordNetFood_SUB,0-150,Our_Method_k1000_clawback4,3,71,66,0.9295774647887324,indirect
WordNetFood_SUB,0-150,Our_Method_k1000_clawback4,4,43,38,0.8837209302325582,indirect
WordNetFood_SUB,0-150,Our_Method_k1000_clawback4,5,20,19,0.95,indirect
WordNetFood_SUB,0-150,Our_Method_k1000_clawback4,6,5,5,1.0,indirect
WordNetFood_SUB,0-150,Our_Method_k1000_clawback40,1,104,93,0.8942307692307693,direct
WordNetFood_SUB,0-150,Our_Method_k1000_clawback40,2,96,89,0.9270833333333334,indirect
WordNetFood_SUB,0-150,Our_Method_k1000_clawback40,3,71,66,0.9295774647887324,indirect
WordNetFood_SUB,0-150,Our_Method_k1000_clawback40,4,43,38,0.8837209302325582,indirect
WordNetFood_SUB,0-150,Our_Method_k1000_clawback40,5,20,19,0.95,indirect
WordNetFood_SUB,0-150,Our_Method_k1000_clawback40,6,5,5,1.0,indirect
WordNetFood_SUB,0-150,Our_Method_k1000_clawback5,1,104,89,0.8557692307692307,direct
WordNetFood_SUB,0-150,Our_Method_k1000_clawback5,2,96,88,0.9166666666666666,indirect
WordNetFood_SUB,0-150,Our_Method_k1000_clawback5,3,71,66,0.9295774647887324,indirect
WordNetFood_SUB,0-150,Our_Method_k1000_clawback5,4,43,38,0.8837209302325582,indirect
WordNetFood_SUB,0-150,Our_Method_k1000_clawback5,5,20,19,0.95,indirect
WordNetFood_SUB,0-150,Our_Method_k1000_clawback5,6,5,5,1.0,indirect
WordNetFood_SUB,0-150,Our_Method_k1000_clawback50,1,104,81,0.7788461538461539,direct
WordNetFood_SUB,0-150,Our_Method_k1000_clawback50,2,96,86,0.8958333333333334,indirect
WordNetFood_SUB,0-150,Our_Method_k1000_clawback50,3,71,66,0.9295774647887324,indirect
WordNetFood_SUB,0-150,Our_Method_k1000_clawback50,4,43,38,0.8837209302325582,indirect
WordNetFood_SUB,0-150,Our_Method_k1000_clawback50,5,20,19,0.95,indirect
WordNetFood_SUB,0-150,Our_Method_k1000_clawback50,6,5,5,1.0,indirect
WordNetFood_SUB,0-150,Our_Method_k1000_clawback6,1,104,93,0.8942307692307693,direct
WordNetFood_SUB,0-150,Our_Method_k1000_clawback6,2,96,89,0.9270833333333334,indirect
WordNetFood_SUB,0-150,Our_Method_k1000_clawback6,3,71,66,0.9295774647887324,indirect
WordNetFood_SUB,0-150,Our_Method_k1000_clawback6,4,43,38,0.8837209302325582,indirect
WordNetFood_SUB,0-150,Our_Method_k1000_clawback6,5,20,19,0.95,indirect
WordNetFood_SUB,0-150,Our_Method_k1000_clawback6,6,5,5,1.0,indirect
WordNetFood_SUB,0-150,Our_Method_k1000_clawback75,1,104,80,0.7692307692307693,direct
WordNetFood_SUB,0-150,Our_Method_k1000_clawback75,2,96,82,0.8541666666666666,indirect
WordNetFood_SUB,0-150,Our_Method_k1000_clawback75,3,71,65,0.9154929577464789,indirect
WordNetFood_SUB,0-150,Our_Method_k1000_clawback75,4,43,38,0.8837209302325582,indirect
WordNetFood_SUB,0-150,Our_Method_k1000_clawback75,5,20,19,0.95,indirect
WordNetFood_SUB,0-150,Our_Method_k1000_clawback75,6,5,5,1.0,indirect
WordNetFood_SUB,0-150,Our_Method_k1000_clawback8,1,104,93,0.8942307692307693,direct
WordNetFood_SUB,0-150,Our_Method_k1000_clawback8,2,96,89,0.9270833333333334,indirect
WordNetFood_SUB,0-150,Our_Method_k1000_clawback8,3,71,66,0.9295774647887324,indirect
WordNetFood_SUB,0-150,Our_Method_k1000_clawback8,4,43,38,0.8837209302325582,indirect
WordNetFood_SUB,0-150,Our_Method_k1000_clawback8,5,20,19,0.95,indirect
WordNetFood_SUB,0-150,Our_Method_k1000_clawback8,6,5,5,1.0,indirect
WordNetFood_SUB,0-150,Our_Method_k25_clawback0,1,104,86,0.8269230769230769,direct
WordNetFood_SUB,0-150,Our_Method_k25_clawback0,2,96,88,0.9166666666666666,indirect
WordNetFood_SUB,0-150,Our_Method_k25_clawback0,3,71,67,0.9436619718309859,indirect
WordNetFood_SUB,0-150,Our_Method_k25_clawback0,4,43,41,0.9534883720930233,indirect
WordNetFood_SUB,0-150,Our_Method_k25_clawback0,5,20,20,1.0,indirect
WordNetFood_SUB,0-150,Our_Method_k25_clawback0,6,5,5,1.0,indirect
WordNetFood_SUB,0-150,Our_Method_legacy_json_k1000_clawback0,1,104,2,0.019230769230769232,direct
WordNetFood_SUB,0-150,Our_Method_legacy_json_k1000_clawback0,2,96,13,0.13541666666666666,indirect
WordNetFood_SUB,0-150,Our_Method_legacy_json_k1000_clawback0,3,71,5,0.07042253521126761,indirect
WordNetFood_SUB,0-150,Our_Method_legacy_json_k1000_clawback0,4,43,2,0.046511627906976744,indirect
WordNetFood_SUB,0-150,Our_Method_legacy_json_k1000_clawback0,5,20,0,0.0,indirect
WordNetFood_SUB,0-150,Our_Method_legacy_json_k1000_clawback0,6,5,0,0.0,indirect
WordNetFood_SUB,0-150,Our_Method_legacy_vocab_fix_k1000_clawback0,1,104,83,0.7980769230769231,direct
WordNetFood_SUB,0-150,Our_Method_legacy_vocab_fix_k1000_clawback0,2,96,83,0.8645833333333334,indirect
WordNetFood_SUB,0-150,Our_Method_legacy_vocab_fix_k1000_clawback0,3,71,65,0.9154929577464789,indirect
WordNetFood_SUB,0-150,Our_Method_legacy_vocab_fix_k1000_clawback0,4,43,40,0.9302325581395349,indirect
WordNetFood_SUB,0-150,Our_Method_legacy_vocab_fix_k1000_clawback0,5,20,19,0.95,indirect
WordNetFood_SUB,0-150,Our_Method_legacy_vocab_fix_k1000_clawback0,6,5,5,1.0,indirect
WordNetFood_SUB,0-150,Our_Method_no_conversational_k1000_clawback0,1,104,86,0.8269230769230769,direct
WordNetFood_SUB,0-150,Our_Method_no_conversational_k1000_clawback0,2,96,86,0.8958333333333334,indirect
WordNetFood_SUB,0-150,Our_Method_no_conversational_k1000_clawback0,3,71,66,0.9295774647887324,indirect
WordNetFood_SUB,0-150,Our_Method_no_conversational_k1000_clawback0,4,43,38,0.8837209302325582,indirect
WordNetFood_SUB,0-150,Our_Method_no_conversational_k1000_clawback0,5,20,19,0.95,indirect
WordNetFood_SUB,0-150,Our_Method_no_conversational_k1000_clawback0,6,5,5,1.0,indirect
WordNetFood_SUB,0-150,Our_Method_no_example_k1000_clawback0,1,104,86,0.8269230769230769,direct
WordNetFood_SUB,0-150,Our_Method_no_example_k1000_clawback0,2,96,85,0.8854166666666666,indirect
WordNetFood_SUB,0-150,Our_Method_no_example_k1000_clawback0,3,71,66,0.9295774647887324,indirect
WordNetFood_SUB,0-150,Our_Method_no_example_k1000_clawback0,4,43,39,0.9069767441860465,indirect
WordNetFood_SUB,0-150,Our_Method_no_example_k1000_clawback0,5,20,19,0.95,indirect
WordNetFood_SUB,0-150,Our_Method_no_example_k1000_clawback0,6,5,5,1.0,indirect
WordNetFood_SUB,0-150,Our_Method_no_quantifier_k1000_clawback0,1,104,96,0.9230769230769231,direct
WordNetFood_SUB,0-150,Our_Method_no_quantifier_k1000_clawback0,2,96,93,0.96875,indirect
WordNetFood_SUB,0-150,Our_Method_no_quantifier_k1000_clawback0,3,71,68,0.9577464788732394,indirect
WordNetFood_SUB,0-150,Our_Method_no_quantifier_k1000_clawback0,4,43,41,0.9534883720930233,indirect
WordNetFood_SUB,0-150,Our_Method_no_quantifier_k1000_clawback0,5,20,20,1.0,indirect
WordNetFood_SUB,0-150,Our_Method_no_quantifier_k1000_clawback0,6,5,5,1.0,indirect
WordNetFood_SUB,0-150,Our_Method_no_restriction_k1000_clawback0,1,104,87,0.8365384615384616,direct
WordNetFood_SUB,0-150,Our_Method_no_restriction_k1000_clawback0,2,96,88,0.9166666666666666,indirect
WordNetFood_SUB,0-150,Our_Method_no_restriction_k1000_clawback0,3,71,68,0.9577464788732394,indirect
WordNetFood_SUB,0-150,Our_Method_no_restriction_k1000_clawback0,4,43,41,0.9534883720930233,indirect
WordNetFood_SUB,0-150,Our_Method_no_restriction_k1000_clawback0,5,20,20,1.0,indirect
WordNetFood_SUB,0-150,Our_Method_no_restriction_k1000_clawback0,6,5,5,1.0,indirect
WordNetFood_SUB,0-150,Our_Method_oneway_k1000_clawback0,1,104,85,0.8173076923076923,direct
WordNetFood_SUB,0-150,Our_Method_oneway_k1000_clawback0,2,96,88,0.9166666666666666,indirect
WordNetFood_SUB,0-150,Our_Method_oneway_k1000_clawback0,3,71,66,0.9295774647887324,indirect
WordNetFood_SUB,0-150,Our_Method_oneway_k1000_clawback0,4,43,38,0.8837209302325582,indirect
WordNetFood_SUB,0-150,Our_Method_oneway_k1000_clawback0,5,20,19,0.95,indirect
WordNetFood_SUB,0-150,Our_Method_oneway_k1000_clawback0,6,5,5,1.0,indirect
WordNetFood_SUB,0-150,SBU_Batch,1,104,57,0.5480769230769231,direct
WordNetFood_SUB,0-150,SBU_Batch,2,96,48,0.5,indirect
WordNetFood_SUB,0-150,SBU_Batch,3,71,33,0.4647887323943662,indirect
WordNetFood_SUB,0-150,SBU_Batch,4,43,19,0.4418604651162791,indirect
WordNetFood_SUB,0-150,SBU_Batch,5,20,9,0.45,indirect
WordNetFood_SUB,0-150,SBU_Batch,6,5,1,0.2,indirect
WordNetFood_SUB,0-150,SBU_Embedding,1,104,26,0.25,direct
WordNetFood_SUB,0-150,SBU_Embedding,2,96,9,0.09375,indirect
WordNetFood_SUB,0-150,SBU_Embedding,3,71,3,0.04225352112676056,indirect
WordNetFood_SUB,0-150,SBU_Embedding,4,43,0,0.0,indirect
WordNetFood_SUB,0-150,SBU_Embedding,5,20,0,0.0,indirect
WordNetFood_SUB,0-150,SBU_Embedding,6,5,0,0.0,indirect
WordNetFood_SUB,0-150,SingleCall,1,104,57,0.5480769230769231,direct
WordNetFood_SUB,0-150,SingleCall,2,96,54,0.5625,indirect
WordNetFood_SUB,0-150,SingleCall,3,71,40,0.5633802816901409,indirect
WordNetFood_SUB,0-150,SingleCall,4,43,24,0.5581395348837209,indirect
WordNetFood_SUB,0-150,SingleCall,5,20,11,0.55,indirect
WordNetFood_SUB,0-150,SingleCall,6,5,2,0.4,indirect
WordNetFood_SUB,0-150,SingleCall_gemini31b,1,104,43,0.41346153846153844,direct
WordNetFood_SUB,0-150,SingleCall_gemini31b,2,96,43,0.4479166666666667,indirect
WordNetFood_SUB,0-150,SingleCall_gemini31b,3,71,27,0.38028169014084506,indirect
WordNetFood_SUB,0-150,SingleCall_gemini31b,4,43,11,0.2558139534883721,indirect
WordNetFood_SUB,0-150,SingleCall_gemini31b,5,20,3,0.15,indirect
WordNetFood_SUB,0-150,SingleCall_gemini31b,6,5,1,0.2,indirect
WordNetFood_SUB,0-150,SingleCall_gemma4b,1,104,61,0.5865384615384616,direct
WordNetFood_SUB,0-150,SingleCall_gemma4b,2,96,63,0.65625,indirect
WordNetFood_SUB,0-150,SingleCall_gemma4b,3,71,47,0.6619718309859155,indirect
WordNetFood_SUB,0-150,SingleCall_gemma4b,4,43,30,0.6976744186046512,indirect
WordNetFood_SUB,0-150,SingleCall_gemma4b,5,20,15,0.75,indirect
WordNetFood_SUB,0-150,SingleCall_gemma4b,6,5,4,0.8,indirect
WordNetFood_SUB,0-150,SingleCall_matched,1,104,66,0.6346153846153846,direct
WordNetFood_SUB,0-150,SingleCall_matched,2,96,57,0.59375,indirect
WordNetFood_SUB,0-150,SingleCall_matched,3,71,36,0.5070422535211268,indirect
WordNetFood_SUB,0-150,SingleCall_matched,4,43,20,0.46511627906976744,indirect
WordNetFood_SUB,0-150,SingleCall_matched,5,20,8,0.4,indirect
WordNetFood_SUB,0-150,SingleCall_matched,6,5,1,0.2,indirect
WordNetFood_SUB,0-150,SingleCall_nomerge,1,104,57,0.5480769230769231,direct
WordNetFood_SUB,0-150,SingleCall_nomerge,2,96,54,0.5625,indirect
WordNetFood_SUB,0-150,SingleCall_nomerge,3,71,40,0.5633802816901409,indirect
WordNetFood_SUB,0-150,SingleCall_nomerge,4,43,24,0.5581395348837209,indirect
WordNetFood_SUB,0-150,SingleCall_nomerge,5,20,11,0.55,indirect
WordNetFood_SUB,0-150,SingleCall_nomerge,6,5,2,0.4,indirect
WordNetFood_SUB,0-150,TaxoLLaMA_PPL15.0,1,104,61,0.5865384615384616,direct
WordNetFood_SUB,0-150,TaxoLLaMA_PPL15.0,2,96,46,0.4791666666666667,indirect
WordNetFood_SUB,0-150,TaxoLLaMA_PPL15.0,3,71,28,0.39436619718309857,indirect
WordNetFood_SUB,0-150,TaxoLLaMA_PPL15.0,4,43,12,0.27906976744186046,indirect
WordNetFood_SUB,0-150,TaxoLLaMA_PPL15.0,5,20,2,0.1,indirect
WordNetFood_SUB,0-150,TaxoLLaMA_PPL15.0,6,5,0,0.0,indirect
WordNetFood_SUB,0-150,Vector,1,104,15,0.14423076923076922,direct
WordNetFood_SUB,0-150,Vector,2,96,2,0.020833333333333332,indirect
WordNetFood_SUB,0-150,Vector,3,71,1,0.014084507042253521,indirect
WordNetFood_SUB,0-150,Vector,4,43,0,0.0,indirect
WordNetFood_SUB,0-150,Vector,5,20,0,0.0,indirect
WordNetFood_SUB,0-150,Vector,6,5,0,0.0,indirect
medium_components_FULL,0-150,LLMZero,1,105,73,0.6952380952380952,direct
medium_components_FULL,0-150,LLMZero,2,49,20,0.40816326530612246,indirect
medium_components_FULL,0-150,LLMZero,3,25,9,0.36,indirect
medium_components_FULL,0-150,LLMZero,4,2,0,0.0,indirect
medium_components_FULL,0-150,OurMethod,1,105,83,0.7904761904761904,direct
medium_components_FULL,0-150,OurMethod,2,49,40,0.8163265306122449,indirect
medium_components_FULL,0-150,OurMethod,3,25,15,0.6,indirect
medium_components_FULL,0-150,OurMethod,4,2,0,0.0,indirect
medium_components_FULL,0-150,Our_Method_k=1000,1,105,73,0.6952380952380952,direct
medium_components_FULL,0-150,Our_Method_k=1000,2,49,34,0.6938775510204082,indirect
medium_components_FULL,0-150,Our_Method_k=1000,3,25,11,0.44,indirect
medium_components_FULL,0-150,Our_Method_k=1000,4,2,0,0.0,indirect
medium_components_FULL,0-150,SBU_Batch,1,105,14,0.13333333333333333,direct
medium_components_FULL,0-150,SBU_Batch,2,49,1,0.02040816326530612,indirect
medium_components_FULL,0-150,SBU_Batch,3,25,0,0.0,indirect
medium_components_FULL,0-150,SBU_Batch,4,2,0,0.0,indirect
medium_components_SUB,0-150,LLMZero,1,103,62,0.6019417475728155,direct
medium_components_SUB,0-150,LLMZero,2,48,24,0.5,indirect
medium_components_SUB,0-150,LLMZero,3,25,4,0.16,indirect
medium_components_SUB,0-150,LLMZero,4,2,0,0.0,indirect
medium_components_SUB,0-150,Lexical,1,103,14,0.13592233009708737,direct
medium_components_SUB,0-150,Lexical,2,48,7,0.14583333333333334,indirect
medium_components_SUB,0-150,Lexical,3,25,0,0.0,indirect
medium_components_SUB,0-150,Lexical,4,2,0,0.0,indirect
medium_components_SUB,0-150,OurMethod,1,103,80,0.7766990291262136,direct
medium_components_SUB,0-150,OurMethod,2,48,41,0.8541666666666666,indirect
medium_components_SUB,0-150,OurMethod,3,25,14,0.56,indirect
medium_components_SUB,0-150,OurMethod,4,2,0,0.0,indirect
medium_components_SUB,0-150,Our_Method_+restructure_k1000_clawback0,1,103,83,0.8058252427184466,direct
medium_components_SUB,0-150,Our_Method_+restructure_k1000_clawback0,2,48,37,0.7708333333333334,indirect
medium_components_SUB,0-150,Our_Method_+restructure_k1000_clawback0,3,25,21,0.84,indirect
medium_components_SUB,0-150,Our_Method_+restructure_k1000_clawback0,4,2,2,1.0,indirect
medium_components_SUB,0-150,Our_Method_+restructure_prune_only_top10_+rank_leverage_k1000_clawback0,1,103,82,0.7961165048543689,direct
medium_components_SUB,0-150,Our_Method_+restructure_prune_only_top10_+rank_leverage_k1000_clawback0,2,48,34,0.7083333333333334,indirect
medium_components_SUB,0-150,Our_Method_+restructure_prune_only_top10_+rank_leverage_k1000_clawback0,3,25,21,0.84,indirect
medium_components_SUB,0-150,Our_Method_+restructure_prune_only_top10_+rank_leverage_k1000_clawback0,4,2,2,1.0,indirect
medium_components_SUB,0-150,Our_Method_+restructure_prune_only_top10_+rank_neighborhood_k1000_clawback0,1,103,84,0.8155339805825242,direct
